312.406, 129.489, 3.259,  3.620 False
312.297, 129.489, 3.289,  3.653 False
312.186, 129.489, 3.320,  3.686 False
312.075, 129.489, 3.350,  3.719 False
311.962, 129.489, 3.380,  3.752 False
311.849, 129.489, 3.410,  3.785 False
311.735, 129.489, 3.440,  3.818 False
311.619, 129.489, 3.471,  3.851 False
311.503, 129.489, 3.501,  3.884 False
311.385, 129.488, 3.531,  3.917 False
311.267, 129.488, 3.561,  3.950 False
311.147, 129.488, 3.591,  3.983 False
311.027, 129.488, 3.621,  4.016 False
310.906, 129.488, 3.650,  4.049 False
310.783, 129.488, 3.680,  4.082 False
310.660, 129.488, 3.710,  4.115 False
310.535, 129.488, 3.740,  4.148 False
310.410, 129.488, 3.769,  4.181 False
310.284, 129.488, 3.798,  4.214 False
310.156, 129.488, 3.826,  4.247 False
310.028, 129.488, 3.855,  4.280 False
309.899, 129.488, 3.883,  4.313 False
309.769, 129.488, 3.913,  4.346 False
309.638, 129.488, 3.942,  4.379 False
309.505, 129.488, 3.971,  4.412 False
309.372, 129.488, 4.001,  4.445 False
309.238, 129.488, 4.030,  4.478 False
309.103, 129.488, 4.059,  4.511 False
308.967, 129.488, 4.088,  4.544 False
308.830, 129.488, 4.117,  4.577 False
308.692, 129.488, 4.147,  4.610 False
308.553, 129.488, 4.175,  4.643 False
308.413, 129.488, 4.204,  4.676 False
308.272, 129.488, 4.231,  4.709 False
308.131, 129.488, 4.260,  4.742 False
307.988, 129.488, 4.288,  4.775 False
307.844, 129.488, 4.316,  4.808 False
307.700, 129.488, 4.344,  4.841 False
307.554, 129.488, 4.373,  4.874 False
307.408, 129.488, 4.400,  4.907 False
307.260, 129.488, 4.427,  4.940 False
307.112, 129.488, 4.454,  4.973 False
306.963, 129.487, 4.482,  5.006 False
306.813, 129.487, 4.510,  5.039 False
306.662, 129.487, 4.538,  5.072 False
306.510, 129.486, 4.566,  5.105 False
306.357, 129.486, 4.595,  5.138 False
306.203, 129.486, 4.623,  5.171 False
306.048, 129.486, 4.652,  5.204 False
305.893, 129.486, 4.680,  5.237 False
305.736, 129.486, 4.709,  5.270 False
305.578, 129.486, 4.737,  5.303 False
305.420, 129.486, 4.766,  5.336 False
305.260, 129.486, 4.793,  5.369 False
305.100, 129.486, 4.821,  5.402 False
304.938, 129.486, 4.848,  5.435 False
304.776, 129.485, 4.877,  5.468 False
304.613, 129.485, 4.904,  5.501 False
304.448, 129.485, 4.933,  5.534 False
304.283, 129.485, 4.961,  5.567 False
304.117, 129.485, 4.990,  5.600 False
303.950, 129.485, 5.018,  5.633 False
303.782, 129.485, 5.048,  5.666 False
303.613, 129.485, 5.076,  5.699 False
303.443, 129.485, 5.105,  5.732 False
303.272, 129.485, 5.132,  5.765 False
303.101, 129.485, 5.162,  5.798 False
302.928, 129.485, 5.188,  5.831 False
302.754, 129.485, 5.213,  5.864 False
302.580, 129.484, 5.223,  5.897 False
302.407, 129.484, 5.218,  5.930 False
302.233, 129.484, 5.214,  5.963 False
302.059, 129.484, 5.220,  5.996 False
301.885, 129.484, 5.235,  6.029 False
301.710, 129.484, 5.258,  6.062 False
301.534, 129.484, 5.287,  6.095 False
301.357, 129.484, 5.321,  6.128 False
301.179, 129.484, 5.357,  6.161 False
300.999, 129.484, 5.395,  6.194 False
300.818, 129.484, 5.433,  6.227 False
300.636, 129.484, 5.472,  6.260 False
300.452, 129.484, 5.510,  6.293 False
300.268, 129.483, 5.547,  6.326 False
300.082, 129.483, 5.583,  6.359 False
299.895, 129.483, 5.619,  6.392 False
299.707, 129.483, 5.653,  6.425 False
299.517, 129.483, 5.688,  6.458 False
299.327, 129.483, 5.721,  6.491 False
299.136, 129.489, 5.740,  6.524 False
298.944, 129.501, 5.754,  6.557 False
298.752, 129.521, 5.773,  6.590 False
298.560, 129.547, 5.810,  6.623 False
298.366, 129.576, 5.865,  6.656 False
298.171, 129.610, 5.919,  6.689 False
297.974, 129.642, 5.987,  6.722 False
297.776, 129.674, 6.034,  6.755 False
297.577, 129.710, 6.059,  6.788 False
297.378, 129.747, 6.081,  6.821 False
297.179, 129.787, 6.092,  6.854 False
296.980, 129.829, 6.107,  6.887 False
296.781, 129.873, 6.122,  6.920 False
296.582, 129.920, 6.143,  6.953 False
296.383, 129.970, 6.165,  6.986 False
296.183, 130.022, 6.192,  7.019 False
295.983, 130.075, 6.223,  7.052 False
295.782, 130.130, 6.252,  7.085 False
295.581, 130.188, 6.281,  7.118 False
295.380, 130.248, 6.310,  7.151 False
295.176, 130.303, 6.344,  7.184 False
294.970, 130.356, 6.381,  7.217 False
294.763, 130.409, 6.420,  7.250 False
294.556, 130.463, 6.451,  7.283 False
294.347, 130.520, 6.479,  7.316 False
294.139, 130.578, 6.504,  7.349 False
293.930, 130.638, 6.527,  7.382 False
293.721, 130.700, 6.551,  7.415 False
293.512, 130.766, 6.572,  7.448 False
293.303, 130.834, 6.597,  7.481 False
293.095, 130.906, 6.617,  7.514 False
292.887, 130.981, 6.643,  7.547 False
292.679, 131.061, 6.664,  7.580 False
292.472, 131.144, 6.690,  7.613 False
292.263, 131.224, 6.731,  7.646 False
292.051, 131.297, 6.747,  7.679 False
291.836, 131.369, 6.782,  7.712 False
291.620, 131.439, 6.817,  7.745 False
291.404, 131.512, 6.855,  7.778 False
291.187, 131.587, 6.887,  7.811 False
290.971, 131.665, 6.912,  7.844 False
290.754, 131.746, 6.936,  7.877 False
290.539, 131.831, 6.953,  7.910 False
290.324, 131.919, 6.973,  7.943 False
290.107, 132.004, 7.003,  7.976 False
289.886, 132.082, 7.016,  8.009 False
289.664, 132.158, 7.045,  8.042 False
289.441, 132.232, 7.079,  8.075 False
289.217, 132.312, 7.113,  8.108 False
288.995, 132.395, 7.140,  8.141 False
288.773, 132.483, 7.158,  8.174 False
288.553, 132.578, 7.167,  8.207 False
288.332, 132.669, 7.206,  8.240 False
288.106, 132.754, 7.222,  8.273 False
287.878, 132.831, 7.223,  8.306 False
287.648, 132.901, 7.211,  8.339 False
287.416, 132.962, 7.194,  8.372 False
287.181, 133.014, 7.187,  8.405 False
286.944, 133.061, 7.234,  8.438 False
286.705, 133.103, 7.297,  8.471 False
286.462, 133.138, 7.328,  8.504 False
286.219, 133.162, 7.331,  8.537 False
285.974, 133.178, 7.344,  8.570 False
285.729, 133.185, 7.372,  8.603 False
285.482, 133.184, 7.428,  8.636 False
285.233, 133.178, 7.491,  8.669 False
284.981, 133.171, 7.585,  8.702 False
284.727, 133.166, 7.659,  8.735 False
284.471, 133.160, 7.710,  8.768 False
284.213, 133.151, 7.745,  8.801 False
283.955, 133.141, 7.772,  8.834 False
283.696, 133.129, 7.793,  8.867 False
283.437, 133.115, 7.817,  8.900 False
283.177, 133.099, 7.838,  8.933 False
282.916, 133.082, 7.862,  8.966 False
282.654, 133.064, 7.885,  8.999 False
282.391, 133.043, 7.910,  9.032 False
282.128, 133.022, 7.933,  9.065 False
281.865, 132.998, 7.958,  9.098 False
281.600, 132.973, 7.982,  9.131 False
281.334, 132.951, 8.007,  9.164 False
281.068, 132.930, 8.030,  9.197 False
280.800, 132.909, 8.058,  9.230 False
280.532, 132.887, 8.083,  9.263 False
280.263, 132.864, 8.110,  9.296 False
279.993, 132.841, 8.135,  9.329 False
279.722, 132.817, 8.161,  9.362 False
279.451, 132.791, 8.185,  9.395 False
279.179, 132.763, 8.211,  9.428 False
278.906, 132.734, 8.235,  9.461 False
278.632, 132.708, 8.262,  9.494 False
278.357, 132.683, 8.285,  9.527 False
278.082, 132.657, 8.306,  9.560 False
277.806, 132.631, 8.322,  9.593 False
277.530, 132.604, 8.333,  9.626 False
277.253, 132.577, 8.341,  9.659 False
276.977, 132.548, 8.346,  9.692 False
276.700, 132.518, 8.351,  9.725 False
276.424, 132.486, 8.354,  9.758 False
276.147, 132.453, 8.357,  9.791 False
275.870, 132.422, 8.361,  9.824 False
275.593, 132.393, 8.363,  9.857 False
275.316, 132.363, 8.366,  9.890 False
275.039, 132.332, 8.369,  9.923 False
274.762, 132.301, 8.371,  9.956 False
274.485, 132.269, 8.372,  9.989 False
274.208, 132.235, 8.373, 10.022 False
273.931, 132.200, 8.373, 10.055 False
273.654, 132.162, 8.373, 10.088 False
273.378, 132.124, 8.373, 10.121 False
273.101, 132.087, 8.375, 10.154 False
272.824, 132.053, 8.375, 10.187 False
272.547, 132.018, 8.376, 10.220 False
272.271, 131.982, 8.378, 10.253 False
271.994, 131.945, 8.378, 10.286 False
271.717, 131.906, 8.377, 10.319 False
271.441, 131.866, 8.376, 10.352 False
271.165, 131.826, 8.376, 10.385 False
270.889, 131.782, 8.375, 10.418 False
270.614, 131.737, 8.374, 10.451 False
270.338, 131.695, 8.374, 10.484 False
270.062, 131.655, 8.374, 10.517 False
269.785, 131.613, 8.375, 10.550 False
269.509, 131.572, 8.375, 10.583 False
269.234, 131.529, 8.375, 10.616 False
268.958, 131.485, 8.374, 10.649 False
268.683, 131.439, 8.373, 10.682 False
268.408, 131.392, 8.372, 10.715 False
268.132, 131.351, 8.362, 10.748 False
267.856, 131.316, 8.342, 10.781 False
267.579, 131.284, 8.345, 10.814 False
267.303, 131.254, 8.351, 10.847 False
267.025, 131.224, 8.360, 10.880 False
266.748, 131.195, 8.365, 10.913 False
266.470, 131.167, 8.369, 10.946 False
266.193, 131.140, 8.370, 10.979 False
265.915, 131.113, 8.371, 11.012 False
265.637, 131.086, 8.371, 11.045 False
265.360, 131.058, 8.370, 11.078 False
265.082, 131.030, 8.370, 11.111 False
264.804, 131.003, 8.368, 11.144 False
264.527, 130.978, 8.367, 11.177 False
264.249, 130.952, 8.367, 11.210 False
263.971, 130.926, 8.366, 11.243 False
263.694, 130.900, 8.366, 11.276 False
263.416, 130.873, 8.365, 11.309 False
263.139, 130.846, 8.364, 11.342 False
262.861, 130.818, 8.363, 11.375 False
262.584, 130.789, 8.362, 11.408 False
262.307, 130.760, 8.361, 11.441 False
262.030, 130.732, 8.361, 11.474 False
261.752, 130.704, 8.360, 11.507 False
261.475, 130.676, 8.360, 11.540 False
261.198, 130.648, 8.359, 11.573 False
260.921, 130.619, 8.359, 11.606 False
260.644, 130.591, 8.358, 11.639 False
260.366, 130.568, 8.347, 11.672 False
260.089, 130.549, 8.339, 11.705 False
259.811, 130.531, 8.342, 11.738 False
259.533, 130.515, 8.346, 11.771 False
259.255, 130.501, 8.350, 11.804 False
258.977, 130.487, 8.352, 11.837 False
258.699, 130.473, 8.354, 11.870 False
258.421, 130.460, 8.355, 11.903 False
258.143, 130.448, 8.355, 11.936 False
257.865, 130.435, 8.355, 11.969 False
257.586, 130.423, 8.354, 12.002 False
257.308, 130.412, 8.354, 12.035 False
257.030, 130.401, 8.353, 12.068 False
256.752, 130.390, 8.353, 12.101 False
256.473, 130.379, 8.352, 12.134 False
256.195, 130.368, 8.352, 12.167 False
255.917, 130.357, 8.351, 12.200 False
255.639, 130.347, 8.351, 12.233 False
255.361, 130.336, 8.350, 12.266 False
255.083, 130.325, 8.350, 12.299 False
254.805, 130.315, 8.349, 12.332 False
254.526, 130.304, 8.349, 12.365 False
254.248, 130.293, 8.349, 12.398 False
253.970, 130.282, 8.348, 12.431 False
253.692, 130.271, 8.348, 12.464 False
253.414, 130.258, 8.347, 12.497 False
253.136, 130.246, 8.347, 12.530 False
252.858, 130.234, 8.346, 12.563 False
252.580, 130.222, 8.346, 12.596 False
252.303, 130.210, 8.346, 12.629 False
252.025, 130.198, 8.346, 12.662 False
251.747, 130.186, 8.345, 12.695 False
251.469, 130.173, 8.345, 12.728 False
251.191, 130.161, 8.345, 12.761 False
250.913, 130.148, 8.344, 12.794 False
250.635, 130.135, 8.344, 12.827 False
250.357, 130.122, 8.344, 12.860 False
250.080, 130.108, 8.344, 12.893 False
249.802, 130.093, 8.343, 12.926 False
249.524, 130.078, 8.342, 12.959 False
249.247, 130.063, 8.342, 12.992 False
248.969, 130.049, 8.342, 13.025 False
248.691, 130.034, 8.342, 13.058 False
248.413, 130.020, 8.342, 13.091 False
248.136, 130.005, 8.342, 13.124 False
247.858, 129.989, 8.342, 13.157 False
247.581, 129.974, 8.341, 13.190 False
247.303, 129.958, 8.341, 13.223 False
247.025, 129.941, 8.341, 13.256 False
246.748, 129.923, 8.340, 13.289 False
246.471, 129.907, 8.340, 13.322 False
246.193, 129.890, 8.340, 13.355 False
245.916, 129.873, 8.340, 13.388 False
245.638, 129.857, 8.340, 13.421 False
245.360, 129.845, 8.331, 13.454 False
245.083, 129.838, 8.323, 13.487 False
244.806, 129.833, 8.324, 13.520 False
244.528, 129.829, 8.328, 13.553 False
244.250, 129.827, 8.332, 13.586 False
243.972, 129.827, 8.334, 13.619 False
243.694, 129.827, 8.337, 13.652 False
243.416, 129.829, 8.338, 13.685 False
243.138, 129.831, 8.340, 13.718 False
242.860, 129.832, 8.341, 13.751 False
242.582, 129.834, 8.341, 13.784 False
242.304, 129.837, 8.340, 13.817 False
242.026, 129.840, 8.340, 13.850 False
241.749, 129.844, 8.340, 13.883 False
241.471, 129.847, 8.340, 13.916 False
241.193, 129.851, 8.340, 13.949 False
240.915, 129.855, 8.339, 13.982 False
240.637, 129.860, 8.339, 14.015 False
240.359, 129.864, 8.339, 14.048 False
240.081, 129.869, 8.339, 14.081 False
239.803, 129.868, 8.331, 14.114 False
239.526, 129.864, 8.325, 14.147 False
239.248, 129.864, 8.328, 14.180 False
238.970, 129.867, 8.330, 14.213 False
238.693, 129.864, 8.325, 14.246 False
238.416, 129.856, 8.321, 14.279 False
238.138, 129.853, 8.324, 14.312 False
237.861, 129.854, 8.325, 14.345 False
237.583, 129.856, 8.328, 14.378 False
237.305, 129.859, 8.332, 14.411 False
237.027, 129.862, 8.335, 14.444 False
236.749, 129.865, 8.337, 14.477 False
236.472, 129.863, 8.331, 14.510 False
236.194, 129.857, 8.326, 14.543 False
235.917, 129.856, 8.328, 14.576 False
235.639, 129.857, 8.330, 14.609 False
235.361, 129.860, 8.333, 14.642 False
235.083, 129.863, 8.335, 14.675 False
234.805, 129.866, 8.337, 14.708 False
234.527, 129.871, 8.338, 14.741 False
234.250, 129.870, 8.327, 14.774 False
233.973, 129.862, 8.311, 14.807 False
233.696, 129.858, 8.318, 14.840 False
233.418, 129.858, 8.323, 14.873 False
233.141, 129.859, 8.329, 14.906 False
232.863, 129.861, 8.333, 14.939 False
232.585, 129.863, 8.336, 14.972 False
232.307, 129.866, 8.338, 15.005 False
232.029, 129.864, 8.330, 15.038 False
231.752, 129.856, 8.321, 15.071 False
231.474, 129.853, 8.325, 15.104 False
231.197, 129.855, 8.326, 15.137 False
230.919, 129.856, 8.331, 15.170 False
230.641, 129.857, 8.335, 15.203 False
230.363, 129.859, 8.338, 15.236 False
230.085, 129.862, 8.339, 15.269 False
229.807, 129.865, 8.340, 15.302 False
229.529, 129.868, 8.341, 15.335 False
229.252, 129.865, 8.331, 15.368 False
228.974, 129.858, 8.324, 15.401 False
228.697, 129.856, 8.327, 15.434 False
228.419, 129.857, 8.328, 15.467 False
228.141, 129.859, 8.332, 15.500 False
227.864, 129.863, 8.335, 15.533 False
227.586, 129.866, 8.338, 15.566 False
227.308, 129.868, 8.339, 15.599 False
227.030, 129.866, 8.333, 15.632 False
226.752, 129.861, 8.329, 15.665 False
226.475, 129.860, 8.330, 15.698 False
226.197, 129.861, 8.332, 15.731 False
225.919, 129.864, 8.335, 15.764 False
225.641, 129.867, 8.337, 15.797 False
225.363, 129.864, 8.329, 15.830 False
225.086, 129.856, 8.321, 15.863 False
224.809, 129.853, 8.324, 15.896 False
224.531, 129.854, 8.325, 15.929 False
224.254, 129.855, 8.331, 15.962 False
223.976, 129.857, 8.335, 15.995 False
223.698, 129.859, 8.338, 16.028 False
223.420, 129.861, 8.340, 16.061 False
223.142, 129.864, 8.341, 16.094 False
222.864, 129.867, 8.341, 16.127 False
222.586, 129.865, 8.331, 16.160 False
222.309, 129.858, 8.323, 16.193 False
222.031, 129.855, 8.327, 16.226 False
221.754, 129.856, 8.328, 16.259 False
221.476, 129.859, 8.331, 16.292 False
221.198, 129.863, 8.334, 16.325 False
220.920, 129.865, 8.338, 16.358 False
220.642, 129.868, 8.340, 16.391 False
220.364, 129.866, 8.333, 16.424 False
220.087, 129.861, 8.328, 16.457 False
219.809, 129.860, 8.330, 16.490 False
219.531, 129.862, 8.332, 16.523 False
219.254, 129.864, 8.335, 16.556 False
218.976, 129.867, 8.337, 16.589 False
218.698, 129.865, 8.329, 16.622 False
218.421, 129.856, 8.317, 16.655 False
218.143, 129.852, 8.323, 16.688 False
217.866, 129.851, 8.327, 16.721 False
217.588, 129.852, 8.332, 16.754 False
217.310, 129.853, 8.336, 16.787 False
217.032, 129.854, 8.338, 16.820 False
216.754, 129.857, 8.340, 16.853 False
216.476, 129.860, 8.341, 16.886 False
216.198, 129.863, 8.341, 16.919 False
215.920, 129.867, 8.341, 16.952 False
215.642, 129.871, 8.342, 16.985 False
215.364, 129.869, 8.330, 17.018 False
215.087, 129.861, 8.317, 17.051 False
214.810, 129.857, 8.323, 17.084 False
214.532, 129.857, 8.327, 17.117 False
214.254, 129.858, 8.332, 17.150 False
213.977, 129.860, 8.336, 17.183 False
213.699, 129.862, 8.338, 17.216 False
213.421, 129.865, 8.340, 17.249 False
213.143, 129.862, 8.332, 17.282 False
212.865, 129.855, 8.324, 17.315 False
212.588, 129.852, 8.327, 17.348 False
212.310, 129.853, 8.329, 17.381 False
212.033, 129.856, 8.332, 17.414 False
211.755, 129.859, 8.335, 17.447 False
211.477, 129.861, 8.338, 17.480 False
211.199, 129.864, 8.340, 17.513 False
210.921, 129.867, 8.341, 17.546 False
210.643, 129.870, 8.341, 17.579 False
210.365, 129.869, 8.333, 17.612 False
210.087, 129.863, 8.328, 17.645 False
209.810, 129.862, 8.330, 17.678 False
209.532, 129.864, 8.331, 17.711 False
209.254, 129.867, 8.334, 17.744 False
208.976, 129.871, 8.337, 17.777 False
208.699, 129.868, 8.327, 17.810 False
208.421, 129.860, 8.315, 17.843 False
208.144, 129.855, 8.322, 17.876 False
207.867, 129.855, 8.325, 17.909 False
207.589, 129.855, 8.331, 17.942 False
207.311, 129.856, 8.335, 17.975 False
207.033, 129.858, 8.338, 18.008 False
206.755, 129.860, 8.340, 18.041 False
206.477, 129.863, 8.341, 18.074 False
206.199, 129.867, 8.341, 18.107 False
205.921, 129.865, 8.331, 18.140 False
205.644, 129.858, 8.321, 18.173 False
205.367, 129.854, 8.326, 18.206 False
205.089, 129.855, 8.329, 18.239 False
204.811, 129.856, 8.334, 18.272 False
204.533, 129.857, 8.337, 18.305 False
204.255, 129.859, 8.339, 18.338 False
203.977, 129.862, 8.341, 18.371 False
203.699, 129.865, 8.341, 18.404 False
203.421, 129.869, 8.341, 18.437 False
203.143, 129.867, 8.332, 18.470 False
202.866, 129.860, 8.322, 18.503 False
202.588, 129.858, 8.326, 18.536 False
202.311, 129.860, 8.327, 18.569 False
202.033, 129.861, 8.332, 18.602 False
201.755, 129.864, 8.336, 18.635 False
201.477, 129.866, 8.339, 18.668 False
201.199, 129.869, 8.340, 18.701 False
200.921, 129.867, 8.333, 18.734 False
200.644, 129.861, 8.328, 18.767 False
200.366, 129.860, 8.330, 18.800 False
200.088, 129.862, 8.332, 18.833 False
199.811, 129.864, 8.335, 18.866 False
199.533, 129.868, 8.337, 18.899 False
199.255, 129.865, 8.329, 18.932 False
198.978, 129.856, 8.317, 18.965 False
198.700, 129.851, 8.323, 18.998 False
198.423, 129.851, 8.327, 19.031 False
198.145, 129.851, 8.332, 19.064 False
197.867, 129.853, 8.336, 19.097 False
197.589, 129.854, 8.339, 19.130 False
197.311, 129.856, 8.340, 19.163 False
197.033, 129.859, 8.341, 19.196 False
196.755, 129.863, 8.342, 19.229 False
196.477, 129.867, 8.342, 19.262 False
196.199, 129.871, 8.342, 19.295 False
195.921, 129.869, 8.329, 19.328 False
195.644, 129.861, 8.314, 19.361 False
195.367, 129.856, 8.321, 19.394 False
195.089, 129.856, 8.325, 19.427 False
194.812, 129.857, 8.331, 19.460 False
194.534, 129.859, 8.335, 19.493 False
194.256, 129.862, 8.338, 19.526 False
193.978, 129.865, 8.340, 19.559 False
193.700, 129.868, 8.341, 19.592 False
193.422, 129.872, 8.342, 19.625 False
193.144, 129.871, 8.331, 19.658 False
192.867, 129.863, 8.317, 19.691 False
192.590, 129.859, 8.324, 19.724 False
192.312, 129.859, 8.328, 19.757 False
192.034, 129.860, 8.333, 19.790 False
191.756, 129.862, 8.336, 19.823 False
191.478, 129.864, 8.339, 19.856 False
191.200, 129.866, 8.341, 19.889 False
190.923, 129.863, 8.332, 19.922 False
190.645, 129.856, 8.325, 19.955 False
190.367, 129.853, 8.328, 19.988 False
190.090, 129.854, 8.329, 20.021 False
189.812, 129.856, 8.332, 20.054 False
189.534, 129.860, 8.336, 20.087 False
189.256, 129.863, 8.339, 20.120 False
188.978, 129.865, 8.341, 20.153 False
188.700, 129.863, 8.335, 20.186 False
188.423, 129.857, 8.330, 20.219 False
188.145, 129.856, 8.332, 20.252 False
187.867, 129.858, 8.333, 20.285 False
187.589, 129.860, 8.336, 20.318 False
187.311, 129.863, 8.338, 20.351 False
187.033, 129.867, 8.340, 20.384 False
186.755, 129.871, 8.340, 20.417 False
186.478, 129.870, 8.329, 20.450 False
186.201, 129.862, 8.313, 20.483 False
185.923, 129.857, 8.320, 20.516 False
185.646, 129.858, 8.325, 20.549 False
185.368, 129.859, 8.331, 20.582 False
185.090, 129.860, 8.336, 20.615 False
184.812, 129.863, 8.339, 20.648 False
184.534, 129.866, 8.340, 20.681 False
184.256, 129.864, 8.332, 20.714 False
183.979, 129.856, 8.323, 20.747 False
183.702, 129.853, 8.326, 20.780 False
183.424, 129.855, 8.327, 20.813 False
183.146, 129.856, 8.333, 20.846 False
182.868, 129.858, 8.337, 20.879 False
182.590, 129.860, 8.340, 20.912 False
182.312, 129.862, 8.341, 20.945 False
182.034, 129.865, 8.342, 20.978 False
181.756, 129.869, 8.342, 21.011 False
181.478, 129.867, 8.332, 21.044 False
181.201, 129.860, 8.323, 21.077 False
180.923, 129.858, 8.327, 21.110 False
180.646, 129.860, 8.328, 21.143 False
180.368, 129.863, 8.332, 21.176 False
180.090, 129.867, 8.335, 21.209 False
179.812, 129.866, 8.332, 21.242 False
179.535, 129.860, 8.328, 21.275 False
179.257, 129.859, 8.331, 21.308 False
178.979, 129.861, 8.333, 21.341 False
178.702, 129.863, 8.336, 21.374 False
178.424, 129.866, 8.339, 21.407 False
178.146, 129.864, 8.331, 21.440 False
177.868, 129.856, 8.323, 21.473 False
177.591, 129.853, 8.326, 21.506 False
177.313, 129.854, 8.327, 21.539 False
177.036, 129.855, 8.332, 21.572 False
176.758, 129.857, 8.337, 21.605 False
176.480, 129.859, 8.340, 21.638 False
176.202, 129.861, 8.342, 21.671 False
175.924, 129.863, 8.342, 21.704 False
175.645, 129.866, 8.343, 21.737 False
175.368, 129.863, 8.333, 21.770 False
175.090, 129.856, 8.325, 21.803 False
174.813, 129.853, 8.328, 21.836 False
174.535, 129.854, 8.329, 21.869 False
174.257, 129.857, 8.333, 21.902 False
173.979, 129.860, 8.336, 21.935 False
